"","Dworshak2009","Dworshak2010","LF_Cottonwood2010","Little Sheep2009","Unassigned","Oxbow2009","Oxbow2010","Pahsimeroi2009","Pahsimeroi2010","Sawtooth2009","Sawtooth2010","Wallowa2009","Wallowa2010"
"11",0.175360419457447,0,0.0428571428571429,0.0285714285714286,0.00355966364154564,0.228571428571429,0,0.045191409918165,0.11778389599682,0.0571428571428571,0.071773082223243,0.14137565480373,0.0878130168161927
"12",0.160747051169326,0.0147579693034239,0,0.0714285714285714,0.0686985087754973,0.146938775510204,0.0447360572621533,0.06025521322422,0.147229869996025,0.0571428571428571,0.0574184657785944,0.14137565480373,0.0292710056053976
"13",0.0438401048643618,0.0147579693034239,0.0571428571428571,0.0142857142857143,0.0991861781946205,0.179591836734694,0.0298240381747689,0.03012760661211,0.147229869996025,0.0285714285714286,0.114836931557189,0.0942504365358198,0.146355028026988
"14",0.0876802097287235,0.0147579693034239,0.0428571428571429,0.0571428571428571,0.0449768202643205,0.228571428571429,0.0149120190873844,0.135574229754495,0.0736149349980124,0.0428571428571429,0.071773082223243,0.14137565480373,0.0439065084080964
"15",0.102293578016844,0.0295159386068477,0,0.0285714285714286,0.04941237191629,0.163265306122449,0.0596480763495377,0.15063803306055,0.147229869996025,0.0142857142857143,0.114836931557189,0.125667248714426,0.0146355028026988
"16",0.0292267365762412,0.0295159386068477,0.0285714285714286,0.0142857142857143,0.0418484411438842,0.212244897959184,0.0149120190873844,0.12051042644844,0.132506882996422,0.0285714285714286,0.0861276986678916,0.18850087307164,0.0731775140134939
"17",0.073066841440603,0,0.0142857142857143,0.0571428571428571,0.0935015410123043,0.228571428571429,0.0149120190873844,0.075319016530275,0.206121817994435,0.0428571428571429,0.071773082223243,0.0785420304465165,0.0439065084080964
"18",0.160747051169326,0,0,0.0142857142857143,0.00408101575887839,0.163265306122449,0.0149120190873844,0.12051042644844,0.23556779199364,0.0428571428571429,0.0574184657785944,0.157084060893033,0.0292710056053976
"19",0.0584534731524824,0,0.0142857142857143,0.0142857142857143,0.11383318369371,0.277551020408163,0,0.06025521322422,0.206121817994435,0.0428571428571429,0.0574184657785944,0.125667248714426,0.0292710056053976
"20",0.116906946304965,0.0147579693034239,0.0285714285714286,0.0428571428571429,0.0690058513265504,0.146938775510204,0.0149120190873844,0.03012760661211,0.17667584399523,0.0428571428571429,0.0861276986678916,0.157084060893033,0.0731775140134939
"21",0.204272152040235,0,0.0285274369823516,0.0427911554735274,0,0.163013925613438,0.0148890589678244,0.150406094834808,0.191104133139529,0.0570548739647031,0.0716625728053446,0.0470526593046077,0.0292259368736314
"22",0.102293578016844,0,0.0285714285714286,0.0428571428571429,0.087298058487042,0.114285714285714,0.0149120190873844,0.105446623142385,0.132506882996422,0.0714285714285714,0.10048231511254,0.14137565480373,0.0585420112107952
"23",0.131520314593085,0,0.0857142857142857,0.0571428571428571,0.0742446907482547,0.114285714285714,0,0.105446623142385,0.132506882996422,0.0285714285714286,0.129191548001837,0.14137565480373,0
"24",0.0438401048643618,0,0.0142857142857143,0.0285714285714286,0.0834680514232645,0.163265306122449,0,0.135574229754495,0.250290778993242,0.0428571428571429,0.0861276986678916,0.0785420304465165,0.0731775140134939
"25",0.102293578016844,0,0.0571428571428571,0.0285714285714286,0.0656423075977153,0.163265306122449,0,0.0903828198363299,0.147229869996025,0.0285714285714286,0.114836931557189,0.172792466982336,0.0292710056053976
"26",0.073066841440603,0,0.0285714285714286,0.0285714285714286,0.0197885265620028,0.114285714285714,0.0149120190873844,0.105446623142385,0.220844804994037,0.0285714285714286,0.071773082223243,0.23562609133955,0.0585420112107952
"27",0.116906946304965,0.0147579693034239,0,0.0285714285714286,0.0242970444525927,0.163265306122449,0,0.12051042644844,0.132506882996422,0.0714285714285714,0.143546164446486,0.125667248714426,0.0585420112107952
"28",0.160747051169326,0.0295159386068477,0.0428571428571429,0.0428571428571429,0.0694804969249434,0.130612244897959,0,0.15063803306055,0.132506882996422,0,0.10048231511254,0.125667248714426,0.0146355028026988
"29",0.0876802097287235,0.0147579693034239,0.0142857142857143,0.0428571428571429,0.0363499372126826,0.179591836734694,0,0.135574229754495,0.147229869996025,0.0428571428571429,0.071773082223243,0.109958842625123,0.11708402242159
"30",0.0876802097287235,0,0.0428571428571429,0.0428571428571429,0.0357790612892643,0.212244897959184,0.0149120190873844,0.15063803306055,0.17667584399523,0.0285714285714286,0.071773082223243,0.0628336243572132,0.0731775140134939
"31",0.131520314593085,0.0147579693034239,0.0428571428571429,0.0142857142857143,0.0675235350355704,0.195918367346939,0.0149120190873844,0.075319016530275,0.11778389599682,0.0428571428571429,0.114836931557189,0.0942504365358198,0.0731775140134939
"32",0.0292267365762412,0,0.0428571428571429,0,0.062688171433882,0.195918367346939,0.0298240381747689,0.15063803306055,0.220844804994037,0.0285714285714286,0.114836931557189,0.109958842625123,0.0146355028026988
"33",0.102293578016844,0,0.0285714285714286,0,0.0532392785800769,0.0979591836734694,0.0149120190873844,0.18076563967266,0.147229869996025,0.0857142857142857,0.0287092328892972,0.172792466982336,0.0878130168161927
"34",0.0438401048643618,0.0295159386068477,0.0142857142857143,0.0142857142857143,0.0329480697537731,0.228571428571429,0.0447360572621533,0.105446623142385,0.17667584399523,0.0428571428571429,0.10048231511254,0.0785420304465165,0.0878130168161927
"35",0.116906946304965,0.0147579693034239,0.0428571428571429,0.0428571428571429,0.0538867061849124,0.146938775510204,0,0.12051042644844,0.147229869996025,0.0285714285714286,0.114836931557189,0.14137565480373,0.0292710056053976
"36",0.233813892609929,0,0.0142857142857143,0.0285714285714286,0.00768877398606419,0.195918367346939,0,0.12051042644844,0.11778389599682,0.0571428571428571,0.0861276986678916,0.0942504365358198,0.0439065084080964
"37",0.073066841440603,0.0147579693034239,0.0285714285714286,0.0285714285714286,0.0294027901436242,0.179591836734694,0,0.135574229754495,0.147229869996025,0,0.10048231511254,0.204209279160943,0.0585420112107952
"38",0.0434547275259627,0.0438847172173256,0.0424804062663712,0.0708006771106186,0,0.194196142931983,0,0.119451077080145,0.218903464219165,0.0141601354221237,0.0711421594761039,0.108992247170221,0.0725342455799801
"39",0.0584534731524824,0.0442739079102715,0.0142857142857143,0.0285714285714286,0.0699307094509164,0.130612244897959,0,0.135574229754495,0.17667584399523,0.0428571428571429,0.129191548001837,0.125667248714426,0.0439065084080964
"40",0.102293578016844,0.0147579693034239,0.0428571428571429,0.0571428571428571,0.0596400368718361,0.114285714285714,0.0149120190873844,0.15063803306055,0.103060908997217,0.0714285714285714,0.10048231511254,0.109958842625123,0.0585420112107952
"41",0.131520314593085,0,0.0285714285714286,0.0142857142857143,0.100864654092452,0.114285714285714,0,0.0903828198363299,0.191398830994832,0.0285714285714286,0.114836931557189,0.14137565480373,0.0439065084080964
"42",0.102293578016844,0.0442739079102715,0.0142857142857143,0.0285714285714286,0.0185425349371317,0.212244897959184,0,0.105446623142385,0.132506882996422,0.0571428571428571,0.10048231511254,0.125667248714426,0.0585420112107952
"43",0.102293578016844,0.0295159386068477,0.0142857142857143,0.0571428571428571,0.0687105455679577,0.130612244897959,0.0149120190873844,0.12051042644844,0.191398830994832,0,0.071773082223243,0.125667248714426,0.0731775140134939
"44",0.0876802097287236,0,0.0285714285714286,0.114285714285714,0.0771571654589928,0.0489795918367347,0.0149120190873844,0.09038281983633,0.206121817994435,0.0285714285714286,0.114836931557189,0.18850087307164,0
"45",0.0584534731524824,0.0442739079102715,0.0142857142857143,0.0428571428571429,0.0970419058830509,0.195918367346939,0.0298240381747689,0.12051042644844,0.103060908997217,0.0285714285714286,0.129191548001837,0.0628336243572132,0.0731775140134939
"46",0.116544765056481,0.0294244973381063,0.0142414567116435,0.0427243701349304,0,0.162759505275925,0.0445974636063991,0.0750856759435628,0.234837995863439,0.0427243701349304,0.143101454096096,0.0939584458384864,0
"47",0.073066841440603,0.0295159386068477,0,0.0142857142857143,0.0337394296594898,0.212244897959184,0.0447360572621533,0.135574229754495,0.132506882996422,0.0428571428571429,0.10048231511254,0.0785420304465165,0.102448519618892
"48",0.0876802097287235,0.0295159386068477,0.0142857142857143,0.0571428571428571,0.075000596875847,0.130612244897959,0.0298240381747689,0.12051042644844,0.220844804994037,0.0571428571428571,0.071773082223243,0.0471252182679099,0.0585420112107952
"49",0.0876802097287235,0.0295159386068477,0.0428571428571429,0.0142857142857143,0.023345140276996,0.195918367346939,0,0.045191409918165,0.17667584399523,0.0857142857142857,0.071773082223243,0.109958842625123,0.11708402242159
"50",0.073066841440603,0,0,0.0428571428571429,0.0960204454225843,0.163265306122449,0,0.12051042644844,0.147229869996025,0.0428571428571429,0.143546164446486,0.14137565480373,0.0292710056053976
"51",0.0584534731524824,0.0147579693034239,0.0142857142857143,0.0285714285714286,0.0217108958663589,0.179591836734694,0.0596480763495377,0.075319016530275,0.11778389599682,0.0571428571428571,0.143546164446486,0.14137565480373,0.0878130168161927
"52",0.116906946304965,0,0,0.0428571428571429,0.0843603425490059,0.114285714285714,0,0.135574229754495,0.191398830994832,0.0285714285714286,0.0861276986678916,0.14137565480373,0.0585420112107952
"53",0.0438401048643618,0.0147579693034239,0.0285714285714286,0.0285714285714286,0.0412488431982317,0.179591836734694,0.0149120190873844,0.135574229754495,0.103060908997217,0.0428571428571429,0.071773082223243,0.251334497428853,0.0439065084080964
"54",0.160747051169326,0,0.0142857142857143,0,0.112151061723481,0.114285714285714,0.0149120190873844,0.12051042644844,0.147229869996025,0,0.0574184657785944,0.14137565480373,0.11708402242159
"55",0.098929520346874,0,0,0.0276318198951939,0,0.221054559161551,0.0432648536981115,0.116547283969071,0.142388023782304,0.0138159099475969,0.0832952770152549,0.182301776118082,0.0707709760659612
"56",0.073066841440603,0,0.0428571428571429,0.0428571428571429,0.129934734635731,0.130612244897959,0.0149120190873844,0.0903828198363299,0.103060908997217,0.0285714285714286,0.129191548001837,0.14137565480373,0.0731775140134939
"57",0.146133682881206,0.0147579693034239,0,0.0142857142857143,0.0181021158351892,0.163265306122449,0.0149120190873844,0.135574229754495,0.11778389599682,0.0428571428571429,0.129191548001837,0.18850087307164,0.0146355028026988
"58",0.0876802097287236,0.0147579693034239,0.0714285714285714,0.0428571428571429,0.064520514841012,0.244897959183673,0,0.12051042644844,0.103060908997217,0,0.143546164446486,0.0628336243572132,0.0439065084080964
"59",0.102293578016844,0,0.0142857142857143,0.0571428571428571,0.0340575475226625,0.195918367346939,0.0149120190873844,0.075319016530275,0.161952856995627,0.0285714285714286,0.129191548001837,0.157084060893033,0.0292710056053976
"60",0.0559275749558123,0.0141202462385721,0.0546735934357512,0.0410051950768134,0,0.218694373743005,0.0142676392055718,0.100890051550043,0.197214858317148,0,0.109874584878921,0.165325739049672,0.0280061435486893
"61",0.146133682881206,0,0,0.0142857142857143,0.0864579957683207,0.114285714285714,0.0149120190873844,0.165701836366605,0.23556779199364,0.0571428571428571,0.0430638493339458,0.0785420304465165,0.0439065084080964
"62",0.0876802097287235,0,0.0285714285714286,0,0.0594557560877415,0.212244897959184,0.0149120190873844,0.165701836366605,0.147229869996025,0.0428571428571429,0.071773082223243,0.125667248714426,0.0439065084080964
"63",0.0584534731524824,0.0147579693034239,0.0142857142857143,0.0285714285714286,0.0520683085843351,0.195918367346939,0,0.075319016530275,0.161952856995627,0.0714285714285714,0.114836931557189,0.109958842625123,0.102448519618892
"64",0.102293578016844,0.0295159386068477,0.0571428571428571,0.0285714285714286,0.0254896862856167,0.130612244897959,0.0149120190873844,0.105446623142385,0.191398830994832,0.0285714285714286,0.0861276986678916,0.14137565480373,0.0585420112107952
"65",0.0290021725027556,0.0292891524451764,0.0283518995669308,0.0425278493503962,0,0.210614111068629,0.0295948847253975,0.104636422415171,0.131488764352457,0.070879748917327,0.170931870379406,0.10911397219112,0.0435691520852333
"66",0.0584534731524824,0,0.0285714285714286,0.0285714285714286,0.0970123894043513,0.195918367346939,0.0149120190873844,0.15063803306055,0.103060908997217,0.114285714285714,0.0861276986678916,0.0785420304465165,0.0439065084080964
"67",0.160747051169326,0.0147579693034239,0.0428571428571429,0.0285714285714286,0.0751952871082594,0.261224489795918,0,0.06025521322422,0.147229869996025,0.0428571428571429,0.0574184657785944,0.0942504365358198,0.0146355028026988
"68",0.102293578016844,0.0295159386068477,0.0142857142857143,0.0142857142857143,0.0228955013407352,0.146938775510204,0.0447360572621533,0.15063803306055,0.206121817994435,0.0857142857142857,0.0287092328892972,0.109958842625123,0.0439065084080964
"69",0.073066841440603,0,0.0142857142857143,0.0571428571428571,0.133499454607749,0.114285714285714,0,0.135574229754495,0.147229869996025,0.0857142857142857,0.071773082223243,0.0942504365358198,0.0731775140134939
"70",0.0876802097287236,0,0.0285714285714286,0.0428571428571429,0.0167368231015696,0.212244897959184,0.0447360572621533,0.12051042644844,0.17667584399523,0.0142857142857143,0.0861276986678916,0.125667248714426,0.0439065084080964
"71",0.0584534731524824,0,0.0428571428571429,0.0142857142857143,0.0724502161530627,0.163265306122449,0.0298240381747689,0.075319016530275,0.206121817994435,0.0714285714285714,0.143546164446486,0.0785420304465165,0.0439065084080964
"72",0.102293578016844,0.0147579693034239,0.0428571428571429,0.0285714285714286,0.0704445826627581,0.130612244897959,0,0.105446623142385,0.11778389599682,0.0285714285714286,0.114836931557189,0.14137565480373,0.102448519618892
"73",0.116906946304965,0.0147579693034239,0.0428571428571429,0.0428571428571429,0.0467390361005534,0.163265306122449,0.0149120190873844,0.15063803306055,0.0736149349980124,0,0.071773082223243,0.18850087307164,0.0731775140134939
"74",0.0876802097287235,0,0.0285714285714286,0.0285714285714286,0.0521457977031616,0.146938775510204,0,0.135574229754495,0.11778389599682,0.0714285714285714,0.071773082223243,0.157084060893033,0.102448519618892
"75",0.0436605181896104,0,0.0569087770526788,0.0142271942631697,0,0.130077204691837,0.0297018669377238,0.105014671428937,0.234602811718763,0.0426815827895091,0.142958141711914,0.156440581498093,0.0437266497177637
"76",0.15808594203663,0.0145136564739958,0.0140492194668279,0.0280984389336558,0,0.128450006553855,0.0146651560196534,0.162958702561959,0.260626559211483,0.0280984389336558,0.0988188668285725,0.0772417956179373,0.0143932173617743
"77",0.131520314593085,0,0.0142857142857143,0.0285714285714286,0.0382025307080592,0.212244897959184,0.0298240381747689,0.09038281983633,0.0736149349980124,0.114285714285714,0.143546164446486,0.0942504365358198,0.0292710056053976
"78",0.0584534731524824,0.0147579693034239,0.0285714285714286,0.0142857142857143,0.0522779299030319,0.163265306122449,0,0.15063803306055,0.206121817994435,0.0285714285714286,0.129191548001837,0.109958842625123,0.0439065084080964
"79",0.146133682881206,0,0.0285714285714286,0.0142857142857143,0.0233625825081532,0.179591836734694,0,0.06025521322422,0.17667584399523,0.0428571428571429,0.172255397335783,0.14137565480373,0.0146355028026988
"80",0.160747051169326,0.0147579693034239,0.0285714285714286,0,0.0860000366495862,0.163265306122449,0.0149120190873844,0.06025521322422,0.147229869996025,0.0571428571428571,0.0861276986678916,0.0785420304465165,0.102448519618892
"81",0.073066841440603,0,0.0285714285714286,0.0428571428571429,0.0790289140617119,0.212244897959184,0,0.06025521322422,0.206121817994435,0.0142857142857143,0.157900780891135,0.125667248714426,0
"82",0.116906946304965,0,0.0142857142857143,0.0571428571428571,0.098774888942057,0.114285714285714,0,0.12051042644844,0.206121817994435,0,0.0574184657785944,0.14137565480373,0.0731775140134939
"83",0.116906946304965,0.0147579693034239,0.0142857142857143,0.0142857142857143,0.0222748325985821,0.114285714285714,0.0149120190873844,0.0903828198363299,0.191398830994832,0.0142857142857143,0.114836931557189,0.204209279160943,0.0731775140134939
"84",0.160747051169326,0,0.0714285714285714,0.0142857142857143,0.0345808181732569,0.163265306122449,0,0.075319016530275,0.103060908997217,0.0571428571428571,0.0574184657785944,0.204209279160943,0.0585420112107952
"85",0.0875282598228262,0.0147323937253792,0,0.0570438285046681,0,0.277070024165531,0,0.0601507908693058,0.146974720459312,0.0285219142523341,0.157627138653374,0.141130650628785,0.0292202789184859
"86",0.0876802097287235,0.0590318772136954,0.0142857142857143,0.0285714285714286,0.0659931776161946,0.130612244897959,0.0447360572621533,0.06025521322422,0.147229869996025,0.0571428571428571,0.0574184657785944,0.18850087307164,0.0585420112107952
"87",0.0146133682881206,0.0295159386068477,0.0142857142857143,0.0428571428571429,0.0705689079052651,0.163265306122449,0.0298240381747689,0.135574229754495,0.147229869996025,0.0285714285714286,0.186610013780432,0.0785420304465165,0.0585420112107952
"88",0.116906946304965,0,0.0428571428571429,0,0.0716393261188677,0.130612244897959,0,0.135574229754495,0.220844804994037,0.0285714285714286,0.114836931557189,0.0942504365358198,0.0439065084080964
"89",0.102293578016844,0,0.0142857142857143,0.0428571428571429,0.016083003128605,0.195918367346939,0.0298240381747689,0.165701836366605,0.103060908997217,0.0428571428571429,0.0861276986678916,0.157084060893033,0.0439065084080964
"90",0.0876802097287236,0,0.0428571428571429,0.0714285714285714,0.0251226369257288,0.130612244897959,0,0.135574229754495,0.103060908997217,0.0428571428571429,0.114836931557189,0.172792466982336,0.0731775140134939
"91",0.0584534731524824,0.0295159386068477,0.0142857142857143,0.0428571428571429,0.0663395918289029,0.163265306122449,0,0.135574229754495,0.17667584399523,0.0285714285714286,0.0574184657785944,0.109958842625123,0.11708402242159
"92",0.146133682881206,0.0295159386068477,0.0142857142857143,0,0.0201924935301465,0.130612244897959,0.0149120190873844,0.12051042644844,0.0883379219976149,0.0142857142857143,0.129191548001837,0.204209279160943,0.0878130168161927
"93",0.0584534731524824,0,0.0285714285714286,0.0142857142857143,0.0524205763296814,0.130612244897959,0.0298240381747689,0.135574229754495,0.161952856995627,0.0285714285714286,0.114836931557189,0.157084060893033,0.0878130168161927
"94",0.146133682881206,0.0147579693034239,0.0714285714285714,0.0285714285714286,0.0197572144684327,0.195918367346939,0,0.0903828198363299,0.132506882996422,0.0285714285714286,0.0574184657785944,0.14137565480373,0.0731775140134939
"95",0.189973787745568,0,0.0285714285714286,0.0142857142857143,0.0710693722982238,0.114285714285714,0.0298240381747689,0.105446623142385,0.11778389599682,0.0142857142857143,0.129191548001837,0.14137565480373,0.0439065084080964
"96",0.073066841440603,0,0.0142857142857143,0.0142857142857143,0.0341174852185834,0.163265306122449,0.0149120190873844,0.075319016530275,0.250290778993242,0.0142857142857143,0.114836931557189,0.172792466982336,0.0585420112107952
"97",0.073066841440603,0.0147579693034239,0.0428571428571429,0,0.0528394209464854,0.146938775510204,0.0149120190873844,0.0903828198363299,0.220844804994037,0.0714285714285714,0.0574184657785944,0.14137565480373,0.0731775140134939
"98",0.102293578016844,0.0295159386068477,0.0285714285714286,0.0142857142857143,0.116417800271065,0.0979591836734694,0.0149120190873844,0.12051042644844,0.191398830994832,0.0571428571428571,0.0574184657785944,0.125667248714426,0.0439065084080964
"99",0.116906946304965,0.0442739079102715,0.0285714285714286,0.0285714285714286,0.0671455502752317,0.130612244897959,0.0149120190873844,0.12051042644844,0.147229869996025,0.0428571428571429,0.0574184657785944,0.157084060893033,0.0439065084080964
"100",0.073066841440603,0.0295159386068477,0.0428571428571429,0.0428571428571429,0.0527467915333958,0.179591836734694,0,0.15063803306055,0.147229869996025,0.0428571428571429,0.10048231511254,0.0942504365358198,0.0439065084080964
"101",0.073066841440603,0.0147579693034239,0.0428571428571429,0.0142857142857143,0.0205951189339351,0.195918367346939,0,0.0903828198363299,0.161952856995627,0.0714285714285714,0.114836931557189,0.14137565480373,0.0585420112107952
"102",0.102293578016844,0.0295159386068477,0.0428571428571429,0,0.042970999408369,0.0653061224489796,0.0149120190873844,0.15063803306055,0.191398830994832,0.0285714285714286,0.114836931557189,0.172792466982336,0.0439065084080964
"103",0.116906946304965,0,0.0285714285714286,0.0142857142857143,0.0363669757581237,0.146938775510204,0.0149120190873844,0.105446623142385,0.191398830994832,0.0428571428571429,0.0574184657785944,0.157084060893033,0.0878130168161927
"104",0.0566882200465268,0,0.041562887777661,0.041562887777661,0,0.174168291639722,0,0.219133308210013,0.15706199648022,0.027708591851774,0.0556844691554944,0.198042304901544,0.0283870421593833
"105",0.146133682881206,0.0295159386068477,0.0428571428571429,0.0285714285714286,0.122333475268419,0.0816326530612245,0,0.165701836366605,0.0883379219976149,0.0142857142857143,0.143546164446486,0.0785420304465165,0.0585420112107952
"106",0.116906946304965,0.0295159386068477,0.0142857142857143,0.0714285714285714,0.0280995022244596,0.130612244897959,0,0.12051042644844,0.161952856995627,0.0571428571428571,0.071773082223243,0.109958842625123,0.0878130168161927
"107",0.102293578016844,0.0295159386068477,0.0571428571428571,0,0.0381291149107055,0.0653061224489796,0.0149120190873844,0.18076563967266,0.161952856995627,0.0571428571428571,0.157900780891135,0.0471252182679099,0.0878130168161927
"108",0.146133682881206,0.0147579693034239,0.0428571428571429,0.0285714285714286,0.0838997108285089,0.114285714285714,0.0149120190873844,0.135574229754495,0.161952856995627,0,0.071773082223243,0.14137565480373,0.0439065084080964
"109",0.116906946304965,0.0442739079102715,0.0428571428571429,0.0714285714285714,0.0515203248181428,0.0979591836734694,0,0.105446623142385,0.17667584399523,0.0285714285714286,0.172255397335783,0.0628336243572132,0.0292710056053976
"110",0.102293578016844,0.0295159386068477,0.0428571428571429,0.0142857142857143,0.101601894567764,0.212244897959184,0,0.03012760661211,0.0883379219976149,0.0428571428571429,0.0574184657785944,0.219917685250246,0.0585420112107952
"111",0.146133682881206,0.0442739079102715,0.0428571428571429,0,0.0989036603590473,0.163265306122449,0.0149120190873844,0.06025521322422,0.161952856995627,0.0857142857142857,0.071773082223243,0.109958842625123,0
"112",0.0876802097287236,0,0.0142857142857143,0.0428571428571429,0.0560294675133353,0.114285714285714,0.0447360572621533,0.21089324628477,0.161952856995627,0.0142857142857143,0.114836931557189,0.0942504365358198,0.0439065084080964
"113",0.116906946304965,0.0147579693034239,0.0428571428571429,0.0285714285714286,0.095843678379696,0.0653061224489796,0.0298240381747689,0.105446623142385,0.132506882996422,0.0857142857142857,0.114836931557189,0.0942504365358198,0.0731775140134939
"114",0.116906946304965,0.0147579693034239,0.0428571428571429,0.0142857142857143,0.0770864057698562,0.0979591836734694,0,0.075319016530275,0.23556779199364,0.0142857142857143,0.143546164446486,0.0942504365358198,0.0731775140134939
"115",0.131520314593085,0,0.1,0.0571428571428571,0.121327028846624,0.130612244897959,0,0.075319016530275,0.206121817994435,0.0571428571428571,0.0287092328892972,0.0628336243572132,0.0292710056053976
"116",0.146133682881206,0.0295159386068477,0.0285714285714286,0.0142857142857143,0.0208944738823586,0.0653061224489796,0.0298240381747689,0.105446623142385,0.206121817994435,0.0285714285714286,0.157900780891135,0.0942504365358198,0.0731775140134939
"117",0.073066841440603,0,0.0142857142857143,0,0.0708078503268711,0.244897959183673,0,0.0903828198363299,0.17667584399523,0.0142857142857143,0.071773082223243,0.14137565480373,0.102448519618892
"118",0.160747051169326,0,0.0428571428571429,0.0142857142857143,0.0492890888200289,0.179591836734694,0,0.12051042644844,0.147229869996025,0.0571428571428571,0.0430638493339458,0.14137565480373,0.0439065084080964
"119",0.102293578016844,0.0295159386068477,0.0142857142857143,0.0571428571428571,0.0453345494685928,0.0979591836734694,0.0298240381747689,0.15063803306055,0.147229869996025,0.0714285714285714,0.10048231511254,0.109958842625123,0.0439065084080964
"120",0.073066841440603,0,0.0285714285714286,0.0142857142857143,0.0984646265039943,0.277551020408163,0,0.105446623142385,0.191398830994832,0.0142857142857143,0.0430638493339458,0.109958842625123,0.0439065084080964
"121",0.116906946304965,0.0295159386068477,0.0428571428571429,0.0285714285714286,0.0575679405282023,0.244897959183673,0,0.0903828198363299,0.147229869996025,0.0142857142857143,0.071773082223243,0.14137565480373,0.0146355028026988
"122",0.0876802097287235,0.0147579693034239,0.0428571428571429,0.0142857142857143,0.0766050300001234,0.244897959183673,0.0149120190873844,0.105446623142385,0.17667584399523,0.0428571428571429,0.10048231511254,0.0785420304465165,0
"123",0.189973787745568,0.0590318772136954,0.0571428571428571,0.0285714285714286,0.0480290565615135,0.0816326530612245,0,0.075319016530275,0.103060908997217,0.0142857142857143,0.114836931557189,0.125667248714426,0.102448519618892
"124",0.0876802097287236,0.0147579693034239,0.0428571428571429,0.0857142857142857,0.0238721068758455,0.0979591836734694,0.0298240381747689,0.135574229754495,0.206121817994435,0.0285714285714286,0.143546164446486,0.0157084060893033,0.0878130168161927
"125",0.0726600901447069,0.029351628147531,0.05682475209362,0.014206188023405,0,0.17859207800852,0.0444870188624374,0.134819509931447,0.190333344640075,0.071030940117025,0.0713735330757888,0.078104799658425,0.0582161172970188
"126",0.102293578016844,0.0147579693034239,0.0142857142857143,0.0428571428571429,0.0287172222135762,0.114285714285714,0.0149120190873844,0.0903828198363299,0.191398830994832,0.0285714285714286,0.172255397335783,0.14137565480373,0.0439065084080964
"127",0.131520314593085,0,0.0714285714285714,0.114285714285714,0.0372562263898656,0.0816326530612245,0,0.0903828198363299,0.147229869996025,0.0285714285714286,0.129191548001837,0.109958842625123,0.0585420112107952
"128",0.160747051169326,0,0.0285714285714286,0.0571428571428571,0.0688492509348017,0.146938775510204,0.0149120190873844,0.06025521322422,0.17667584399523,0.0285714285714286,0.0574184657785944,0.14137565480373,0.0585420112107952
"129",0.073066841440603,0,0.0142857142857143,0.0428571428571429,0.0610026928856408,0.0489795918367347,0.0447360572621533,0.165701836366605,0.103060908997217,0.0714285714285714,0.143546164446486,0.172792466982336,0.0585420112107952
