"","Unassigned","OtsRAPH08","OtsCLWH08","OtsDWOR08","OtsLOOK08","OtsPOWP08","OtsRAPH09","OtsCTHW08","OtsMCCA08","OtsSAWT08","OtsGRUW08","OtsNPFH08","OtsTUCW08","OtsDWOR09","OtsIMNW08","OtsSAWT09","OtsJHNW08","OtsIMNW09","OtsCTHW09","OtsMCCA09","OtsJHNW09","OtsPAHH08","OtsPOWP09","OtsLSTW08","OtsLSTW09","OtsPAHH09"
"19",0.161852274132017,0.212263206375906,0.0806484538935309,0.154540615394871,0.0249650738616675,0.0675430801358322,0.0208402258038466,0.00394088669950739,0.0898225046753118,0.0746455456265921,0.00394088669950739,0.00301783237148309,0,0.00694376935575708,0.0347678550319517,0.00593566628101324,0.00103707544723879,0.00910743125913273,0,0.0183886252050843,0.00207415089447757,0.00100195431188533,0,0.0166845330207764,0.00200799281540171,0.00403036070720739
"20",0.158940139929074,0.204253274059834,0.0866970879355458,0.174742003028188,0.0149790443170005,0.0846808765882075,0.012504135482308,0.0108374384236453,0.0999149209309649,0.0676786280347769,0.00394088669950739,0,0.00207415089447757,0.0049598352541122,0.0317877531720701,0.00197855542700441,0,0.00303581041971091,0.00202055306578517,0.0132806737592275,0.00103707544723879,0.00400781724754133,0,0.0156417497069779,0,0.00100759017680185
"21",0.183835691243047,0.23829548640314,0.0796403482198618,0.15252047663154,0.0279608827250676,0.0564539177254717,0.0166721806430773,0.00788177339901478,0.0777116051685282,0.0636975322680253,0.00197044334975369,0.0010059441238277,0.00103707544723879,0.00297590115246732,0.036754589605206,0.00296783314050662,0.00103707544723879,0.00708355764599212,0,0.0143022640483989,0,0.00601172587131199,0.00148757613600611,0.0166845330207764,0.00100399640770085,0.00100759017680185
"22",0.187600030416968,0.222275621770996,0.0756079255251853,0.145449990959879,0.0289594856795343,0.0675430801358322,0.0218822370940389,0.00591133004926108,0.0676191889128752,0.0726549977432163,0.00197044334975369,0.0010059441238277,0,0.0109116375590468,0.0387413241784604,0.00494638856751103,0,0.00708355764599212,0.00303082959867775,0.0102159028917135,0.00103707544723879,0.00701368018319733,0.00297515227201222,0.0135561830793808,0.00200799281540171,0
"23",0.181491611631928,0.236293003324122,0.0897214049565532,0.147470129723211,0.0209706620438007,0.0584701290728099,0.0114621241921156,0.0118226600985222,0.0706469137895711,0.0646928062097132,0.00197044334975369,0.0010059441238277,0.00103707544723879,0.00694376935575708,0.0298010185988157,0.00791422170801765,0.00207415089447757,0.0121432416788436,0,0.0204318057834269,0,0,0.00297515227201222,0.0156417497069779,0.00501998203850427,0
"24",0.175696837748583,0.230285554087068,0.0816565595672001,0.156560754158203,0.0239664709072008,0.0594782347464791,0.00833609032153863,0.0147783251231527,0.0706469137895711,0.0726549977432163,0.00492610837438424,0.0020118882476554,0,0.00694376935575708,0.0288076513121885,0.00692494399451544,0,0.00708355764599212,0.00202055306578517,0.0132806737592275,0.00103707544723879,0.003005862935656,0.00297515227201222,0.021898449589769,0.00401598563080341,0.00100759017680185
"25",0.164468293896175,0.243301694100685,0.0745998198515161,0.148480199104877,0.0179748531804006,0.0786322425461927,0.0114621241921156,0.0157635467980296,0.0706469137895711,0.0766360935099679,0.000985221674876847,0.0010059441238277,0,0.0099196705082244,0.0357612223185789,0.00593566628101324,0.00207415089447757,0.00404774722628121,0.00303082959867775,0.0112374931808848,0,0.00500977155942666,0.00446272840801833,0.0135561830793808,0,0.00100759017680185
"26",0.145743769575865,0.224278104850014,0.0927457219775606,0.157570823539869,0.0279608827250676,0.0725836085041778,0.0208402258038466,0.00689655172413793,0.0867947797986159,0.0806171892767195,0.00295566502463054,0.0010059441238277,0.00103707544723879,0.00595180230493464,0.0278142840255613,0.00593566628101324,0.00103707544723879,0.00708355764599212,0,0.0122590834700562,0.00103707544723879,0.00701368018319733,0.00148757613600611,0.00834226651038821,0,0.00100759017680185
"27",0.172142058606428,0.221274380231487,0.0967781446722371,0.158580892921535,0.0189734561348673,0.0544377063781334,0.0156301693528849,0.00689655172413793,0.0807393300452241,0.07564081956828,0,0.0020118882476554,0,0.00694376935575708,0.0377479568918332,0.00989277713502206,0.00207415089447757,0.0121432416788436,0,0.0112374931808848,0.00103707544723879,0.00200390862377066,0.00148757613600611,0.00729948319658968,0.00301198922310256,0.0020151803536037
"28",0.162924837674416,0.225279346389523,0.0806484538935309,0.141409713433216,0.0269622797706009,0.0554458120518025,0.0270922935450006,0.00886699507389163,0.0756931219173976,0.0796219153350316,0.00492610837438424,0,0.00207415089447757,0.00694376935575708,0.041721426038342,0.00791422170801765,0,0.0121432416788436,0.00101027653289258,0.0204318057834269,0.00103707544723879,0.00601172587131199,0.00148757613600611,0.00834226651038821,0.00100399640770085,0.00100759017680185
"29",0.170731599627371,0.239296727942649,0.0715755028305087,0.135349297143221,0.0379469122697346,0.0635106574411556,0.0145881580626926,0.0108374384236453,0.0898225046753118,0.0716597238015284,0.00591133004926108,0.0010059441238277,0.00103707544723879,0.0109116375590468,0.0298010185988157,0.00395711085400883,0.00103707544723879,0.00708355764599212,0.00202055306578517,0.00817272231337078,0.00103707544723879,0.00200390862377066,0.00297515227201222,0.0177273163345749,0,0
"30",0.178143327864183,0.227281829468541,0.0897214049565532,0.15252047663154,0.0229678679527341,0.0655268687884939,0.00937810161173096,0.012807881773399,0.0827578132963547,0.0617069843846495,0.00197044334975369,0.0020118882476554,0,0.00793573640657952,0.0317877531720701,0.00593566628101324,0.00207415089447757,0.0131551784854139,0,0.0122590834700562,0.00103707544723879,0.00200390862377066,0.00148757613600611,0.0125133997655823,0.00200799281540171,0.00100759017680185
"31",0.16548675117277,0.211261964836397,0.0846808765882075,0.148480199104877,0.0279608827250676,0.0806484538935309,0.0135461467725003,0.00886699507389163,0.0888132630497465,0.0776313674516558,0.00591133004926108,0.00402377649531079,0,0.0119036046098693,0.0258275494523069,0.00395711085400883,0.00207415089447757,0.00505968403285152,0,0.0132806737592275,0,0.003005862935656,0,0.0135561830793808,0.00200799281540171,0.0020151803536037
"32",0.177693099695317,0.224278104850014,0.0766160311988544,0.154540615394871,0.0269622797706009,0.0725836085041778,0.0156301693528849,0.0108374384236453,0.0676191889128752,0.0636975322680253,0.00197044334975369,0.0010059441238277,0,0.00793573640657952,0.0347678550319517,0.00395711085400883,0.00207415089447757,0.00505968403285152,0,0.0163454446267416,0.00103707544723879,0.00601172587131199,0.00446272840801833,0.021898449589769,0.00200799281540171,0.00100759017680185
"33",0.177793329859882,0.217269414073451,0.0877051936092149,0.159590962303201,0.019972059089334,0.0564539177254717,0.0250082709646159,0.00492610837438424,0.073674638666267,0.0826077371600953,0.000985221674876847,0.0020118882476554,0,0.00595180230493464,0.036754589605206,0.00890349942151986,0,0.00708355764599212,0.00101027653289258,0.0122590834700562,0.00311122634171636,0.00400781724754133,0.00148757613600611,0.0104278331379853,0.00100399640770085,0
"34",0.17530138057365,0.193239617125235,0.0725836085041778,0.159590962303201,0.0349511034063345,0.0614944460938173,0.0208402258038466,0.0147783251231527,0.0746838802918323,0.0885793808102227,0.000985221674876847,0.00301783237148309,0.00207415089447757,0.00793573640657952,0.0317877531720701,0.00494638856751103,0.00103707544723879,0.010119368065703,0,0.0183886252050843,0.00207415089447757,0.00400781724754133,0,0.0135561830793808,0.00100399640770085,0.00302277053040554
"35",0.200291123839363,0.221274380231487,0.0816565595672001,0.135349297143221,0.0229678679527341,0.0756079255251853,0.0239662596744236,0.00689655172413793,0.0666099472873099,0.0736502716849042,0.00197044334975369,0.0010059441238277,0,0.00595180230493464,0.0347678550319517,0.00395711085400883,0.00103707544723879,0.00910743125913273,0.00101027653289258,0.0122590834700562,0,0.003005862935656,0,0.0156417497069779,0,0.0020151803536037
"36",0.160122571356197,0.227281829468541,0.0846808765882075,0.162621170448198,0.0219692649982674,0.0574620233991408,0.00833609032153863,0.00886699507389163,0.0807393300452241,0.0726549977432163,0.00295566502463054,0.0010059441238277,0,0.0049598352541122,0.0447015278982236,0.00494638856751103,0.00103707544723879,0.0121432416788436,0.00101027653289258,0.00817272231337078,0.00311122634171636,0.00601172587131199,0.00446272840801833,0.0177273163345749,0.00100399640770085,0.0020151803536037
"37",0.181811746355644,0.239296727942649,0.0937538276512297,0.142419782814882,0.0209706620438007,0.0604863404201482,0.0166721806430773,0.00394088669950739,0.0666099472873099,0.0816124632184074,0,0,0,0.0109116375590468,0.0397346914650876,0.00494638856751103,0,0.00708355764599212,0.00202055306578517,0.00510795144585674,0.00103707544723879,0.00400781724754133,0,0.0135561830793808,0.00301198922310256,0.00100759017680185
"38",0.160695795679887,0.227281829468541,0.0796403482198618,0.170701725501525,0.029958088634001,0.0645187631148248,0.0135461467725003,0.0108374384236453,0.0696376721640058,0.0845982850434711,0.00197044334975369,0.0010059441238277,0.00207415089447757,0.00793573640657952,0.0278142840255613,0.00692494399451544,0.00103707544723879,0.00708355764599212,0,0.0112374931808848,0,0.00601172587131199,0.00297515227201222,0.0125133997655823,0,0
"39",0.173296204821999,0.235291761784613,0.073591714177847,0.163631239829864,0.0239664709072008,0.0534296007044642,0.0104201129019233,0.00788177339901478,0.0746838802918323,0.0766360935099679,0.00295566502463054,0.0020118882476554,0.00207415089447757,0.0109116375590468,0.0377479568918332,0.00395711085400883,0.00103707544723879,0.0121432416788436,0,0.0132806737592275,0.00207415089447757,0.00400781724754133,0.00148757613600611,0.0114706164517838,0.00100399640770085,0.00100759017680185
"40",0.176599179894128,0.223276863310505,0.101818673040583,0.159590962303201,0.0209706620438007,0.0534296007044642,0.0177141919332696,0.00689655172413793,0.0504620812782651,0.0796219153350316,0.00689655172413793,0.0020118882476554,0,0.00198393410164488,0.0397346914650876,0.00494638856751103,0.00207415089447757,0.00607162083942182,0.00202055306578517,0.0194102154942556,0.00103707544723879,0.00701368018319733,0.00297515227201222,0.0104278331379853,0.00200799281540171,0.00100759017680185
"41",0.194644580515155,0.219271897152469,0.0766160311988544,0.155550684776537,0.019972059089334,0.0645187631148248,0.0114621241921156,0.00886699507389163,0.0706469137895711,0.0806171892767195,0.000985221674876847,0.0010059441238277,0.00311122634171636,0.00892770345740196,0.0347678550319517,0.000989277713502206,0.00103707544723879,0.00708355764599212,0,0.0132806737592275,0.00103707544723879,0.003005862935656,0.00297515227201222,0.0145989663931794,0.00301198922310256,0.0020151803536037
"42",0.187336982030917,0.200248307901798,0.073591714177847,0.148480199104877,0.0219692649982674,0.0725836085041778,0.0187562032234619,0.00985221674876847,0.093859471177573,0.0646928062097132,0.00492610837438424,0.0020118882476554,0,0.00892770345740196,0.0407280587517148,0.00296783314050662,0.00103707544723879,0.00910743125913273,0.00101027653289258,0.0204318057834269,0.00207415089447757,0.00200390862377066,0.00297515227201222,0.0104278331379853,0,0
"43",0.168961007648297,0.214265689454924,0.0816565595672001,0.154540615394871,0.0269622797706009,0.0695592914831704,0.0177141919332696,0.0147783251231527,0.0696376721640058,0.0786266413933437,0.000985221674876847,0.0010059441238277,0.00103707544723879,0.0099196705082244,0.0307943858854429,0.00494638856751103,0,0.0111313048722733,0.00202055306578517,0.0163454446267416,0.00103707544723879,0.00601172587131199,0.00148757613600611,0.0135561830793808,0.00100399640770085,0.0020151803536037
"44",0.181815548501162,0.210260723296888,0.0897214049565532,0.146460060341545,0.0209706620438007,0.0715755028305087,0.0145881580626926,0.00788177339901478,0.0746838802918323,0.0776313674516558,0.000985221674876847,0.00402377649531079,0.00207415089447757,0.0119036046098693,0.0456948951848508,0.00593566628101324,0.00103707544723879,0.00303581041971091,0,0.0153238543375702,0,0.00400781724754133,0,0.00938504982418673,0.00100399640770085,0
"45",0.183199032151119,0.203252032520325,0.0897214049565532,0.137369435906552,0.0219692649982674,0.0685511858095013,0.00937810161173096,0.00788177339901478,0.08376705492192,0.0836030111017832,0.00492610837438424,0,0.00311122634171636,0.00396786820328976,0.0437081606115964,0.00395711085400883,0,0.00809549445256243,0,0.0194102154942556,0.00311122634171636,0.00601172587131199,0.00148757613600611,0.0125133997655823,0,0.00100759017680185
"46",0.192616093272058,0.230285554087068,0.0806484538935309,0.153530546013206,0.0239664709072008,0.0574620233991408,0.0187562032234619,0.00886699507389163,0.0625729807850487,0.0597164365012737,0.00295566502463054,0.0020118882476554,0.00103707544723879,0.00694376935575708,0.0466882624714779,0.00791422170801765,0.00207415089447757,0.00809549445256243,0.00101027653289258,0.0173670349159129,0.00103707544723879,0.00200390862377066,0,0.0104278331379853,0.00100399640770085,0.00100759017680185
"47",0.168430325038015,0.223276863310505,0.0897214049565532,0.167671517356527,0.0239664709072008,0.0574620233991408,0.0166721806430773,0.00591133004926108,0.0827578132963547,0.0706644498598405,0.00295566502463054,0,0,0.00396786820328976,0.0427147933249692,0.00296783314050662,0.00103707544723879,0.00708355764599212,0.00101027653289258,0.0132806737592275,0.00103707544723879,0.00400781724754133,0.00297515227201222,0.0104278331379853,0,0
"48",0.18580497687135,0.224278104850014,0.0866970879355458,0.160601031684866,0.0139804413625338,0.0574620233991408,0.0156301693528849,0.00394088669950739,0.0787208467940935,0.0617069843846495,0.00394088669950739,0,0.00207415089447757,0.0099196705082244,0.041721426038342,0.00593566628101324,0.00103707544723879,0.0121432416788436,0,0.0173670349159129,0.00207415089447757,0.00100195431188533,0.00148757613600611,0.0114706164517838,0.00100399640770085,0
"49",0.170474965357619,0.204253274059834,0.0796403482198618,0.144439921578213,0.0279608827250676,0.0695592914831704,0.0166721806430773,0.00689655172413793,0.0706469137895711,0.0965415723437258,0.00394088669950739,0.00402377649531079,0.00207415089447757,0.00892770345740196,0.0407280587517148,0.0108820548485243,0,0.00505968403285152,0.00303082959867775,0.0122590834700562,0.00103707544723879,0.003005862935656,0.00446272840801833,0.0114706164517838,0.00100399640770085,0.00100759017680185
"50",0.168243543911352,0.216268172533942,0.0947619333248989,0.154540615394871,0.029958088634001,0.0614944460938173,0.0156301693528849,0.00985221674876847,0.0857855381730506,0.0776313674516558,0.00197044334975369,0.00301783237148309,0.00103707544723879,0.00198393410164488,0.0397346914650876,0.00593566628101324,0,0.00809549445256243,0.00101027653289258,0.0143022640483989,0,0.00100195431188533,0.00148757613600611,0.00625669988279116,0,0
"51",0.181560558152785,0.219271897152469,0.0655268687884939,0.156560754158203,0.0309566915884677,0.0685511858095013,0.0166721806430773,0.00689655172413793,0.0746838802918323,0.0776313674516558,0.00295566502463054,0.00301783237148309,0.00103707544723879,0.00694376935575708,0.0327811204586973,0.00494638856751103,0.00103707544723879,0.010119368065703,0.00202055306578517,0.0112374931808848,0.00103707544723879,0.00601172587131199,0.00297515227201222,0.0135561830793808,0.00100399640770085,0.00100759017680185
"52",0.173631779882513,0.21827065561296,0.0897214049565532,0.162621170448198,0.0329538974974011,0.0635106574411556,0.0218822370940389,0.00985221674876847,0.0666099472873099,0.0656880801514011,0.000985221674876847,0,0.00311122634171636,0.0049598352541122,0.0307943858854429,0.00593566628101324,0.00103707544723879,0.0172029257116952,0.00101027653289258,0.0122590834700562,0.00103707544723879,0.00500977155942666,0.00148757613600611,0.0104278331379853,0,0
"53",0.186525563830755,0.212263206375906,0.0826646652408692,0.159590962303201,0.0209706620438007,0.0614944460938173,0.0187562032234619,0.0167487684729064,0.0656007056617446,0.0646928062097132,0.000985221674876847,0.0010059441238277,0,0.00793573640657952,0.0357612223185789,0.00791422170801765,0.00103707544723879,0.0131551784854139,0.00202055306578517,0.0173670349159129,0,0.00701368018319733,0.00297515227201222,0.0125133997655823,0,0.00100759017680185
"54",0.166170665388445,0.220273138691978,0.0836727709145384,0.171711794883191,0.0269622797706009,0.0574620233991408,0.0156301693528849,0.00394088669950739,0.0817485716707894,0.0706644498598405,0.00197044334975369,0,0.00103707544723879,0.00694376935575708,0.0387413241784604,0.00395711085400883,0,0.00505968403285152,0.00202055306578517,0.0102159028917135,0,0.00500977155942666,0.00297515227201222,0.019812882962172,0.00301198922310256,0.00100759017680185
"55",0.181878316901307,0.219271897152469,0.0745998198515161,0.158580892921535,0.0159776472714672,0.0705673971568396,0.0197982145136543,0.00591133004926108,0.0605544975339181,0.0806171892767195,0.00295566502463054,0,0.00103707544723879,0.00595180230493464,0.0427147933249692,0.00494638856751103,0.00103707544723879,0.00910743125913273,0.00303082959867775,0.0163454446267416,0,0.00400781724754133,0.00446272840801833,0.0156417497069779,0.00100399640770085,0
"56",0.155782860921633,0.224278104850014,0.0816565595672001,0.156560754158203,0.0239664709072008,0.0635106574411556,0.0229242483842312,0.0157635467980296,0.0888132630497465,0.0806171892767195,0,0.00301783237148309,0,0.00396786820328976,0.0288076513121885,0.00692494399451544,0,0.00404774722628121,0.00101027653289258,0.0153238543375702,0.00103707544723879,0.00601172587131199,0.00148757613600611,0.0114706164517838,0.00100399640770085,0.0020151803536037
"57",0.161102303511108,0.237294244863631,0.0927457219775606,0.135349297143221,0.0169762502259339,0.0715755028305087,0.0197982145136543,0.00985221674876847,0.0686284305384405,0.0826077371600953,0.00295566502463054,0.0010059441238277,0.00103707544723879,0.00793573640657952,0.0397346914650876,0.00395711085400883,0,0.0111313048722733,0,0.0132806737592275,0,0.00601172587131199,0.00148757613600611,0.0125133997655823,0.00100399640770085,0.0020151803536037
"58",0.186968918357034,0.214265689454924,0.0836727709145384,0.154540615394871,0.0239664709072008,0.0766160311988544,0.00937810161173096,0.0118226600985222,0.0716561554151364,0.0806171892767195,0.00492610837438424,0.0020118882476554,0,0.00694376935575708,0.0327811204586973,0.000989277713502206,0.00103707544723879,0.00708355764599212,0,0.0153238543375702,0.00103707544723879,0.00400781724754133,0,0.00834226651038821,0.00100399640770085,0.00100759017680185
"59",0.180338440807061,0.20825824021787,0.0816565595672001,0.157570823539869,0.0259636768161342,0.0635106574411556,0.0166721806430773,0.00886699507389163,0.0676191889128752,0.0845982850434711,0.00295566502463054,0.00301783237148309,0,0.00793573640657952,0.0307943858854429,0.00296783314050662,0,0.0131551784854139,0,0.0173670349159129,0.00207415089447757,0.003005862935656,0.00297515227201222,0.0166845330207764,0.00100399640770085,0.00100759017680185
"60",0.178001909072056,0.199247066362289,0.0856889822618766,0.175752072409854,0.0219692649982674,0.0655268687884939,0.0135461467725003,0.00788177339901478,0.0797300884196588,0.0716597238015284,0.00394088669950739,0.00402377649531079,0,0.0119036046098693,0.0387413241784604,0.00197855542700441,0,0.00404774722628121,0.00101027653289258,0.0122590834700562,0.00207415089447757,0.00601172587131199,0.00148757613600611,0.0125133997655823,0.00100399640770085,0
"61",0.173239582136339,0.234290520245104,0.0725836085041778,0.161611101066532,0.0249650738616675,0.0695592914831704,0.012504135482308,0.00295566502463054,0.0746838802918323,0.0686739019764648,0.000985221674876847,0.0020118882476554,0.00207415089447757,0.00694376935575708,0.0387413241784604,0.00494638856751103,0.00207415089447757,0.00708355764599212,0,0.0132806737592275,0.00207415089447757,0.00200390862377066,0.00297515227201222,0.0177273163345749,0.00100399640770085,0.00100759017680185
"62",0.161268545778525,0.215266930994433,0.0826646652408692,0.168681586738193,0.0239664709072008,0.0655268687884939,0.012504135482308,0.0137931034482759,0.0918409879264424,0.0636975322680253,0,0.00301783237148309,0,0.00793573640657952,0.036754589605206,0.00296783314050662,0.00414830178895515,0.00708355764599212,0.00303082959867775,0.0122590834700562,0.00103707544723879,0.00400781724754133,0.00297515227201222,0.0135561830793808,0,0.0020151803536037
